Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-eqdz,branch-m64g,branch-jfu9,branch-n4qm,branch-vz7v,randomiser-q5z8,branch-gyqg,branch-lrfh,checkpoint-pq3t,checkpoint-p1b9,branch-pusb,Manipulation: Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,compQ,compQleft,compQright,compQans,picture,audio
12,1765582342711,12/12/2025 23:32:22,1765582343228,-5,12/12/2025 18:32:23,250842,10,task-zmm2,,51378867,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,10,8,1,Screen 1,storyAudio,content_audio,32336.09999999404,,,0,,,,,,,,storyScreens,,,,,Scene8.JPG,CA_P8.mp3
13,1765582388880,12/12/2025 23:33:08,1765582389409,-5,12/12/2025 18:33:09,250842,10,task-zmm2,,51378867,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,11,9,1,Screen 1,storyAudio,content_audio,46176.30000001192,,,0,,,,,,,,storyScreens,,,,,Scene9.JPG,CA_P9.mp3
14,1765582402868,12/12/2025 23:33:22,1765582403389,-5,12/12/2025 18:33:23,250842,10,task-zmm2,,51378867,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,12,10,1,Screen 1,storyAudio,content_audio,13976.09999999404,,,0,,,,,,,,storyScreens,,,,,Scene10.JPG,CA_P10.mp3
15,1765582415063,12/12/2025 23:33:35,1765582415569,-5,12/12/2025 18:33:35,250842,10,task-zmm2,,51378867,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,13,11,1,Screen 1,storyAudio,content_audio,12175.90000000596,,,0,,,,,,,,storyScreens,,,,,Scene11.JPG,CA_P11.mp3
16,1765582426826,12/12/2025 23:33:46,1765582427350,-5,12/12/2025 18:33:47,250842,10,task-zmm2,,51378867,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,14,12,1,Screen 1,storyAudio,content_audio,11775.90000000596,,,0,,,,,,,,storyScreens,,,,,Scene12.JPG,CA_P12.mp3
17,1765582438935,12/12/2025 23:33:58,1765582439449,-5,12/12/2025 18:33:59,250842,10,task-zmm2,,51378867,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,15,13,1,Screen 1,storyAudio,content_audio,12096.300000011921,,,0,,,,,,,,storyScreens,,,,,Scene13.JPG,CA_P13.mp3
18,1765582460043,12/12/2025 23:34:20,1765582460570,-5,12/12/2025 18:34:20,250842,10,task-zmm2,,51378867,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,16,14,1,Screen 1,storyAudio,content_audio,21116,,,0,,,,,,,,storyScreens,,,,,Scene14.JPG,CA_P14.mp3
19,1765582476491,12/12/2025 23:34:36,1765582476990,-5,12/12/2025 18:34:36,250842,10,task-zmm2,,51378867,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,17,15,1,Screen 1,storyAudio,content_audio,16415.59999999404,,,0,,,,,,,,storyScreens,,,,,Scene15.JPG,CA_P15.mp3
20,1765582479895,12/12/2025 23:34:39,1765582480411,-5,12/12/2025 18:34:40,250842,10,task-zmm2,,51378867,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,18,1,1,Screen 1,advancementZone,continue_button,3416,,,0,,,,,,,,comprehensionInstructions,,,,,,
21,1765582482468,12/12/2025 23:34:42,1765582482995,-5,12/12/2025 18:34:42,250842,10,task-zmm2,,51378867,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,22,1,1,Screen 1,Zone1,response_button_text,2579.7999999821186,,Intergalactic Zoo,1,1,,,,,,1,comprehensionQs,Where did they go?,Intergalactic Fairground,Intergalactic Zoo,Intergalactic Zoo,,
22,1765582484105,12/12/2025 23:34:44,1765582484619,-5,12/12/2025 18:34:44,250842,10,task-zmm2,,51378867,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,19,2,1,Screen 1,Zone1,response_button_text,1620.0999999940395,,Archie,1,1,,,,,,1,comprehensionQs,What was the boy character called?,Andy,Archie,Archie,,
23,1765582486290,12/12/2025 23:34:46,1765582486824,-5,12/12/2025 18:34:46,250842,10,task-zmm2,,51378867,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,20,3,1,Screen 1,advancementZone,response_button_text,2202.100000023842,,Krista,1,1,,,,,,1,comprehensionQs,What was the girl character called?,Krista,Crystal,Krista,,
24,1765582488310,12/12/2025 23:34:48,1765582488839,-5,12/12/2025 18:34:48,250842,10,task-zmm2,,51378867,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,21,4,1,Screen 1,advancementZone,response_button_text,2012.4000000059605,,Green,1,1,,,,,,1,comprehensionQs,What colour were the main characters?,Green,Yellow,Green,,
25,1765582488463,12/12/2025 23:34:48,1765582488841,-5,12/12/2025 18:34:48,250842,10,task-zmm2,,51378867,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,,,END TASK,,,,,451689,,,,,,,,,,,,,,,,,
1,1765583851744,12/12/2025 23:57:31,1765583848586,-8,12/12/2025 15:57:28,250842,10,task-zmm2,,51379068,676d967fdcb045c99d113508,14743234,,complete,,693cab5bcc8b752fd12efdb0,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1512x982,1324x714,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,,,BEGIN TASK,,,,,,,,,,,,,,,,,,,,,,
2,1765583853991,12/12/2025 23:57:33,1765583850855,-8,12/12/2025 15:57:30,250842,10,task-zmm2,,51379068,676d967fdcb045c99d113508,14743234,,complete,,693cab5bcc8b752fd12efdb0,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1512x982,1324x714,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,1,1,1,Screen 2,advancementZone,continue_button,2249,,,0,,,,,,,,instructions,,,,,,
3,1765583864772,12/12/2025 23:57:44,1765583861642,-8,12/12/2025 15:57:41,250842,10,task-zmm2,,51379068,676d967fdcb045c99d113508,14743234,,complete,,693cab5bcc8b752fd12efdb0,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1512x982,1324x714,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,1,1,2,Screen 1,advancementZone,continue_button,10780.000000000002,,,0,,,,,,,,instructions,,,,,,
4,1765583868645,12/12/2025 23:57:48,1765583865419,-8,12/12/2025 15:57:45,250842,10,task-zmm2,,51379068,676d967fdcb045c99d113508,14743234,,complete,,693cab5bcc8b752fd12efdb0,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1512x982,1324x714,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,2,1,1,Screen 1,advancementZone,continue_button,3770,,,0,,,,,,,,storyTitle,,,,,Title.JPG,
5,1765583898678,12/12/2025 23:58:18,1765583895540,-8,12/12/2025 15:58:15,250842,10,task-zmm2,,51379068,676d967fdcb045c99d113508,14743234,,complete,,693cab5bcc8b752fd12efdb0,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1512x982,1324x714,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,3,1,1,Screen 1,storyAudio,content_audio,30115,,,0,,,,,,,,storyScreens,,,,,Scene1.JPG,CA_P1.mp3
6,1765583929975,12/12/2025 23:58:49,1765583926858,-8,12/12/2025 15:58:46,250842,10,task-zmm2,,51379068,676d967fdcb045c99d113508,14743234,,complete,,693cab5bcc8b752fd12efdb0,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1512x982,1324x714,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,4,2,1,Screen 1,storyAudio,content_audio,31312,,,0,,,,,,,,storyScreens,,,,,Scene2.JPG,CA_P2.mp3
7,1765583977172,12/12/2025 23:59:37,1765583974047,-8,12/12/2025 15:59:34,250842,10,task-zmm2,,51379068,676d967fdcb045c99d113508,14743234,,complete,,693cab5bcc8b752fd12efdb0,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1512x982,1324x714,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,5,3,1,Screen 1,storyAudio,content_audio,47185,,,0,,,,,,,,storyScreens,,,,,Scene3.JPG,CA_P3.mp3
8,1765584022735,13/12/2025 00:00:22,1765584019617,-8,12/12/2025 16:00:19,250842,10,task-zmm2,,51379068,676d967fdcb045c99d113508,14743234,,complete,,693cab5bcc8b752fd12efdb0,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1512x982,1324x714,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,6,4,1,Screen 1,storyAudio,content_audio,45564,,,0,,,,,,,,storyScreens,,,,,Scene4.JPG,CA_P4.mp3
9,1765584055428,13/12/2025 00:00:55,1765584052306,-8,12/12/2025 16:00:52,250842,10,task-zmm2,,51379068,676d967fdcb045c99d113508,14743234,,complete,,693cab5bcc8b752fd12efdb0,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1512x982,1324x714,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,7,5,1,Screen 1,storyAudio,content_audio,32681.00000000003,,,0,,,,,,,,storyScreens,,,,,Scene5.JPG,CA_P5.mp3
10,1765584106199,13/12/2025 00:01:46,1765584103071,-8,12/12/2025 16:01:43,250842,10,task-zmm2,,51379068,676d967fdcb045c99d113508,14743234,,complete,,693cab5bcc8b752fd12efdb0,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1512x982,1324x714,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,8,6,1,Screen 1,storyAudio,content_audio,50757,,,0,,,,,,,,storyScreens,,,,,Scene6.JPG,CA_P6.mp3
11,1765584133779,13/12/2025 00:02:13,1765584130632,-8,12/12/2025 16:02:10,250842,10,task-zmm2,,51379068,676d967fdcb045c99d113508,14743234,,complete,,693cab5bcc8b752fd12efdb0,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1512x982,1324x714,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,9,7,1,Screen 1,storyAudio,content_audio,27549,,,0,,,,,,,,storyScreens,,,,,Scene7.JPG,CA_P7.mp3
12,1765584166378,13/12/2025 00:02:46,1765584163228,-8,12/12/2025 16:02:43,250842,10,task-zmm2,,51379068,676d967fdcb045c99d113508,14743234,,complete,,693cab5bcc8b752fd12efdb0,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1512x982,1324x714,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,10,8,1,Screen 1,storyAudio,content_audio,32572,,,0,,,,,,,,storyScreens,,,,,Scene8.JPG,CA_P8.mp3
13,1765584213240,13/12/2025 00:03:33,1765584209649,-8,12/12/2025 16:03:29,250842,10,task-zmm2,,51379068,676d967fdcb045c99d113508,14743234,,complete,,693cab5bcc8b752fd12efdb0,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1512x982,1324x714,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,11,9,1,Screen 1,storyAudio,content_audio,46417,,,0,,,,,,,,storyScreens,,,,,Scene9.JPG,CA_P9.mp3
14,1765584227031,13/12/2025 00:03:47,1765584223899,-8,12/12/2025 16:03:43,250842,10,task-zmm2,,51379068,676d967fdcb045c99d113508,14743234,,complete,,693cab5bcc8b752fd12efdb0,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1512x982,1324x714,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,12,10,1,Screen 1,storyAudio,content_audio,14245,,,0,,,,,,,,storyScreens,,,,,Scene10.JPG,CA_P10.mp3
15,1765584239491,13/12/2025 00:03:59,1765584236359,-8,12/12/2025 16:03:56,250842,10,task-zmm2,,51379068,676d967fdcb045c99d113508,14743234,,complete,,693cab5bcc8b752fd12efdb0,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1512x982,1324x714,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,13,11,1,Screen 1,storyAudio,content_audio,12456,,,0,,,,,,,,storyScreens,,,,,Scene11.JPG,CA_P11.mp3
16,1765584251533,13/12/2025 00:04:11,1765584248390,-8,12/12/2025 16:04:08,250842,10,task-zmm2,,51379068,676d967fdcb045c99d113508,14743234,,complete,,693cab5bcc8b752fd12efdb0,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1512x982,1324x714,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,14,12,1,Screen 1,storyAudio,content_audio,12026,,,0,,,,,,,,storyScreens,,,,,Scene12.JPG,CA_P12.mp3
17,1765584263904,13/12/2025 00:04:23,1765584260763,-8,12/12/2025 16:04:20,250842,10,task-zmm2,,51379068,676d967fdcb045c99d113508,14743234,,complete,,693cab5bcc8b752fd12efdb0,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1512x982,1324x714,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,15,13,1,Screen 1,storyAudio,content_audio,12370,,,0,,,,,,,,storyScreens,,,,,Scene13.JPG,CA_P13.mp3
18,1765584285320,13/12/2025 00:04:45,1765584282182,-8,12/12/2025 16:04:42,250842,10,task-zmm2,,51379068,676d967fdcb045c99d113508,14743234,,complete,,693cab5bcc8b752fd12efdb0,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1512x982,1324x714,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,16,14,1,Screen 1,storyAudio,content_audio,21415,,,0,,,,,,,,storyScreens,,,,,Scene14.JPG,CA_P14.mp3
19,1765584302048,13/12/2025 00:05:02,1765584298908,-8,12/12/2025 16:04:58,250842,10,task-zmm2,,51379068,676d967fdcb045c99d113508,14743234,,complete,,693cab5bcc8b752fd12efdb0,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1512x982,1324x714,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,17,15,1,Screen 1,storyAudio,content_audio,16720,,,0,,,,,,,,storyScreens,,,,,Scene15.JPG,CA_P15.mp3
20,1765584307500,13/12/2025 00:05:07,1765584304370,-8,12/12/2025 16:05:04,250842,10,task-zmm2,,51379068,676d967fdcb045c99d113508,14743234,,complete,,693cab5bcc8b752fd12efdb0,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1512x982,1324x714,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,18,1,1,Screen 1,advancementZone,continue_button,5458,,,0,,,,,,,,comprehensionInstructions,,,,,,
21,1765584310289,13/12/2025 00:05:10,1765584307159,-8,12/12/2025 16:05:07,250842,10,task-zmm2,,51379068,676d967fdcb045c99d113508,14743234,,complete,,693cab5bcc8b752fd12efdb0,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1512x982,1324x714,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,22,1,1,Screen 1,Zone1,response_button_text,2785.000000000058,,Intergalactic Zoo,1,1,,,,,,1,comprehensionQs,Where did they go?,Intergalactic Fairground,Intergalactic Zoo,Intergalactic Zoo,,
22,1765584312264,13/12/2025 00:05:12,1765584309131,-8,12/12/2025 16:05:09,250842,10,task-zmm2,,51379068,676d967fdcb045c99d113508,14743234,,complete,,693cab5bcc8b752fd12efdb0,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1512x982,1324x714,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,21,2,1,Screen 1,advancementZone,response_button_text,1965.9999999999418,,Green,1,1,,,,,,1,comprehensionQs,What colour were the main characters?,Green,Yellow,Green,,
23,1765584315054,13/12/2025 00:05:15,1765584311920,-8,12/12/2025 16:05:11,250842,10,task-zmm2,,51379068,676d967fdcb045c99d113508,14743234,,complete,,693cab5bcc8b752fd12efdb0,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1512x982,1324x714,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,20,3,1,Screen 1,advancementZone,response_button_text,2785,,Krista,1,1,,,,,,1,comprehensionQs,What was the girl character called?,Krista,Crystal,Krista,,
24,1765584316763,13/12/2025 00:05:16,1765584313635,-8,12/12/2025 16:05:13,250842,10,task-zmm2,,51379068,676d967fdcb045c99d113508,14743234,,complete,,693cab5bcc8b752fd12efdb0,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1512x982,1324x714,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,19,4,1,Screen 1,Zone1,response_button_text,1711,,Archie,1,1,,,,,,1,comprehensionQs,What was the boy character called?,Andy,Archie,Archie,,
25,1765584316940,13/12/2025 00:05:16,1765584313637,-8,12/12/2025 16:05:13,250842,10,task-zmm2,,51379068,676d967fdcb045c99d113508,14743234,,complete,,693cab5bcc8b752fd12efdb0,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1512x982,1324x714,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,,,END TASK,,,,,465051,,,,,,,,,,,,,,,,,
1,1765584341394,13/12/2025 00:05:41,1765584342554,-5,12/12/2025 19:05:42,250842,10,task-zmm2,,51379134,676c45d92368330a2c254895,14743243,,complete,,693e444fa634b66245dfc0a7,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x551,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,,,BEGIN TASK,,,,,,,,,,,,,,,,,,,,,,
2,1765584351204,13/12/2025 00:05:51,1765584352421,-5,12/12/2025 19:05:52,250842,10,task-zmm2,,51379134,676c45d92368330a2c254895,14743243,,complete,,693e444fa634b66245dfc0a7,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x551,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,1,1,1,Screen 2,advancementZone,continue_button,9781.900000000373,,,0,,,,,,,,instructions,,,,,,
3,1765584394514,13/12/2025 00:06:34,1765584395715,-5,12/12/2025 19:06:35,250842,10,task-zmm2,,51379134,676c45d92368330a2c254895,14743243,,complete,,693e444fa634b66245dfc0a7,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x551,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,1,1,2,Screen 1,advancementZone,continue_button,43282.09999999963,,,0,,,,,,,,instructions,,,,,,
4,1765584397359,13/12/2025 00:06:37,1765584398219,-5,12/12/2025 19:06:38,250842,10,task-zmm2,,51379134,676c45d92368330a2c254895,14743243,,complete,,693e444fa634b66245dfc0a7,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x551,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,2,1,1,Screen 1,advancementZone,continue_button,2494.5,,,0,,,,,,,,storyTitle,,,,,Title.JPG,
5,1765584426312,13/12/2025 00:07:06,1765584427367,-5,12/12/2025 19:07:07,250842,10,task-zmm2,,51379134,676c45d92368330a2c254895,14743243,,complete,,693e444fa634b66245dfc0a7,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1280x551,day1done,,,Exposure: Story (no orth),6,day1done,attention_pass,audio-Success,,,A,,,,,eligible,story_A_picOnly,story_A_picOnly,3,1,1,Screen 1,storyAudio,content_audio,29138.400000000373,,,0,,,,,,,,storyScreens,,,,,Scene1.JPG,CA_P1.mp3
